date;name;tweet;sentimen
Oct-28;cublukboyy;Dipakai buat mabarr kesedot nya dikittt banget #AnakbyU  Plus  tenang karna ada topping buat sosmed an #SemuanyaSemaunya  Gasalah pilih  Nice by.u:);positif
Oct-28;Cak;Semenjak pendemi ini saya sering bngt beli paket data yg mbps mingguan gara ada promo hari jdi racun paket data murmer di @byu_id keren bngt udh ngeluarin paket hemat jdi bisa stremingan youtube netflix dll  #AnakbyU #SemuanyaSemaunya @byu_id #28oktober #like4like;netral
Oct-28;Donny Dwi Cahya;- Jaringan ya kenceng - paket kuotanya murah banget sama yg ditetangga sebelah -bisa dengerin podcast dari ka nindy Dan ini sih yg provider paling mantap ada topping internet  yaa loh kaya makanan aja wahh by.u the best  #AnakbyU #SemuanyaSemaunya;positif
Oct-28;Mardiani;menulis kata Anj4y dengan tersembunyi wkwkkwk;netral
Oct-28;bill dzikri;Nah buat kalian mutual ku yang belum pake ByU  cepet dah pake ByU  biar jadi #AnakbyU harga kuotanya murah  pilihan toppingnya banyak  pokoknya #SemuanyaSemaunya lo pada pilih yang mana dah pusing pusing juga dah tuh pala saking bingungnya mau pilih yang mana karna semuanya cuan.;negatif
Oct-28;TonyStark;Awal nya kupikir kartu apaan nih. Kok beda sendiri. Iseng2 coba krn selalu lihat iklan nya di youtube sama instagram. Semenjak jadi #AnakbyU tidak takut habis kuota lgi sebelum masa aktif nya habis. Domper enggak habis sama beli kuota melulu. #SemuanyaSemaunya;negatif
Oct-28;taeyong ᵉˢᵗ;Mau dooong;netral
Oct-28;Miftah;Setelah pake By.U enggak pernah tuh nungguin lagi bergadang nungguin paket malam yang di bagi bagi wkwk Jadi enggak khawatir kalo mau streaming  udah gitu Topping nya buanyakk banget terus walapun di desa sinyal lancar soalnya pake jaringan Telkomsel #AnakbyU #SemuanyaSemaunya;negatif
Oct-28;マルディニニコ13;sekian & terimakasih  maaf sudah buang-buang waktu untuk baca curhatan gue yg gajelas gini  namanya juga orang usaha yekan sape tau aje terpilih & beruntung  yg jelas @byu_id provider digital pertama & nomer 1 di Indonesia  bangga jadi #AnakbyU mantap djiwa! #SemuanyaSemaunya;positif
Oct-28;Diah Putri Rahayu;Hallo semua! Yuk daftar sekarang  Dijamin 4 jam di weekend kalian akan JADI OKE BANGET ;positif
Oct-28;Fitry;Enaknya jadi #AnakbyU itu banyak pilihan #SemuanyaSemaunya selama kenal by.u nggk mau pindah ke yg lain kenapa karna cuman by.u yg ngertiin aku;netral
Oct-28;tagiiii;"Enakk bgt jadi #AnakbyU tiap 3 bln sekali dikasi kuota gratis  Udh murah cepet lgi memenuhi kebutuhan mnusia sprtiku. Lov bgttt  slah satu nikmat yg Allah kasi ni ""Maka nikmat Tuhanmu yang manakah yang kamu dustakan?"" Ar-Rahman:13 #SemuanyaSemaunya";positif
Oct-28;Athar;Saya hadir min ;netral
Oct-28;☾ ᵃʳⁱⁿ;pake by.u enak gak? Ofc gak usah ditanya lagi ini provider ternyaman yg pernah I pake;negatif
Oct-28;Amir;Mau dong kuotanya  Enaknya pake by.U itu gausah mikirin masa aktif  aku kemaren ganti ke by.U gara gara kartu hangus kelupaan beli pulsa karena dirumah aja  terus bebas milih paket toping  selama aku pake by.U kalo ada problem tinggal chat nindy #AnakbyU #SemuanyaSemaunya;negatif
Oct-28;Dnuu;Kuota belajar nganggur 60gb;netral
Oct-28;M.Nugraha Prayogo;Yg bikin betah jadi #AnakbyU tuh kuota kita yg atur  saat tetangga keluarin andalan nya aku ttp setia sama mama Nindy haha  jaringan slma jadi #AnakbyU jarang bgt ngelag   pokoknya seneng dh jd #AnakbyU. Pamer deh ketemen klo lg pake yg unlimited sokap mau tethring nih pake aja;positif
Oct-28;alfa;nikmatnya jadi #anakbyU tuh kuota unlimitednya gapake fup  jadi dipake full sampe masa aktifnya habis   bisa buat yutupan no buffer  buat nethering hp satu keluarga  pokoknya byu #SemuanyaSemaunya ga pake tapi;negatif
Oct-28;Anggia Permata S;Iya ga ilang kyk punya ku;netral
Oct-28;hid.;Nikmatnya tuh bisa atur kuota semaunya  ada banyak topping sesuai kebutuhan murah2 lagi  dan paling spesial yang provider lainnya ga ada setiap 3 bulan sekali dpt kuota gratis dari @byu_id wkwk bentar lagi setahun nih aku jadi #AnakbyU yeyyy  #SemuanyaSemaunya;positif
Oct-28;MooN;pas mau ulangan kuota abis eh tau tau di kasih 1gb kuota Valentine huhuu;netral
Oct-28;マルディニニコ13;...apalagi jaringan by.U kenceng banget  stabil di segala tempat  pemakaian data nya juga gak nyedot boros banget kayak provider lain  apalagi by.U sering ngasih hadiah/bagi-bagi kuota gratis kayak gini  ikutan aja siapa tau rezeki ye gak  kalo belom dapet berarti belom...;negatif
Oct-28;ruangkosong;Mimin by u cuma haus pujian membungkam kritikan. Jaringan woy .... jaringan........ !!!!!!!!!!;positif
Oct-28;Willy Chandra;Udah unlimited kenapa pake topping lagi?;netral
Oct-28;be happy;intinya meskipun aku #AnakbyU yang baru  aku tidak merasa di anak tirikan dan tetep bisa nonton  sosmedan  pokonya #SemuanyaSemaunya looov timakaci byuuuu ;negatif
Oct-28;Xx_knalpotpanas_xX;Biar dapat gratis woy!;positif
Oct-28;ANGGARA MU;Mari beri video bermanfaat bagi anak  Semoga anak-anak kita menjadi anak yang sholeh sholehah. Bantu subscribe ya Cara Cepat Belajar Membaca Al Quran dengan Iqra' 1 Hal 1-4;netral
Oct-28;x-y;Nikmatnya jadi anak #AnakbyU udah hampir 10bulan jadi anak byu  ga pernah ngerasain yang namannya internet lemot hehehe   apa lagi keabisan kuota  terbaik dari yang terbaik lah ya!! Apalagi ada kuota 50GB 100Ribu!! Mantabs sobats Nindy!! #SemuanyaSemaunya  many thanks @byu_id;positif
Oct-28;شيلا منتهى;Lemot bgt pdhl dah dpt nomer cantik;positif
Oct-28;be happy;selain itu  aku juga bisa ngatur paket semau akuuu jadii #SemuanyaSemaunya yang palinggg aku suka adalah paket 10gb 10k dari byu yg anti lola dan lancar jayaa jd aku bisa nonton drakor tanpa gangguan!!! lov bgt kannnn!!! ;negatif
Oct-28;mhtrvima;Jiwa iri ku berkoar ini;negatif
Oct-28;ruangkosong;Terima kasih by u   jaringan mu no 1 . LEMOTNYA .............;negatif
Oct-28;Dill;Enaknya jadi #AnakbyU mah saat gua lagi kalang kabut  kuota udah sekarat  uang juga tinggal 5 digit...datanglah hadiah hadiah kuota dari @byu_id yang membuat mood jadi bagus  gaperlu pusing karena kuota terisi lagi. Apalagi di sayang banget  karena #SemuanyaSemaunya;positif
Oct-28;HogwiXxx;Seboros ini nin :v semoga aja byu ga rugi user nya pada gilak banget kena kuota wkwk;negatif
Oct-28;Screamy;Nikmatnya jadi #anakbyU itu bebas ngatur kuota yang diinginkan  bebas streaming tanpa takut kehabisan kuota karena unlimited  topping melimpah pilih suka-suka dan yang paling enak itu setiap Monthiversary dan Anniversary  byU selalu bagi bagi Kuota we love By.U #SemuanyaSemaunya;positif
Oct-28;emptyboy;"the best.140rb dapet 100gb lebih  ga dibagi"" lagi wkwkwkk  intinya untung parah  entah dah abis berapa ribu kalo make provider lain. tips kalo mau make by.u intinya pastiin sinyal telkomsel di daerah lu lancar  kalo emg lancar langsung move on ke by.u #AnakbyU #SemuanyaSemaunya";negatif
Oct-28;Viola Dwi P.;By.U bener2 nyelametin dari aku yang amat boros sama kuota ini Gara-gara ada paket Yang Bikin Aman Jaya  jadi ga khawatir kuota abis dan ga perlu beli-beli yg lain lagi Sangat-sangat membantu! Jadi #AnakByU emang bisa #SemuanyaSemaunya  *Pict hanya pemanis;netral
Oct-28;Maul;PADAHAL promo ini dari subuh mas;netral
Oct-28;be happy;mau ikutan ah kan lumayan dpt kuota dr byu  jd awalnya bisa jadi #AnakbyU itu diracunin sama temen. so  akhirnya bulan agust kemarin nyoba dan wow aslik byu adalah provider ter-baikkk hati karena selalu ngasih voucher meski aku anak baru ;positif
Oct-28;Karpet Alaska;Jadi #AnakbyU itu pengalaman yang menyenangkan. Gimana??? Bisa bikin kuota #SemuanyaSemaunya kita bisa membuat paket sendiri. Dan bagi kalian yang suka boros kuota bisa banget pake paket Unlimited. 1 5Mbps cuman 140k tanpa FUP. Seru banget. Indonesia Negaraku byu Providerku;negatif
Oct-28;Iqbaaaaaaal;Tersedia juga topping sosial media dan juga aplikasi belajar yang murah banget salah satu yang paling aku suka topping Youtube 100GB yang harganya cuman 10rb luar biasakan by.U ini.kalau ga percaya kalian coba liat yah;negatif
Oct-28;San!;Jadi anak By.U itu nikmat loh! Karena jaringannya yang kenceng dan luas  bikin ga khawatir kalo lagi pergi jauh  ke tempat antah berantah sekalipun. Selain itu pilihan kuotanya pun banyak  Mulai dari yang unlimited  sampe yang bisa atur semaunya!  #AnakbyU #SemuanyaSemaunya;positif
Oct-28;dhika;Enak nya jadi #AnakbyU kuota tanpa dibagi  dengan sinyal bagus dan harga menengah  topping nya pun menarik apalagi dengan tampilan aplikasi Sekarang yg makin seru  berwarna dan menarik banget  udh ada kuota unlimited tanpa FUP dan ada fitur atur kuota sendiri. #SemuanyaSemaunya;positif
Oct-28;9o;selain kenceng sih aku paling suka fitur topping  bonus kuota buat monthiversary  events bagi² kuota kaya sekarang  dan promo menarik kaya hari ini 100k dapet 50gb! di mana lagi coba 100k udah dapet 50gb???? emang sih jadi #AnakbyU paling nyaman karena bisa #SemuanyaSemaunya;positif
Oct-28;Hia;Enaknya pake kamu itu bisa beli kuota dgn 10rb dpt 10gb. Tapi sayang cuma 1 hari tapi gpp sii tetep seneng aja  bisa download film sepuasnya jg striming sepuasnya. Oke b.yu semoga gw dapet ya(:;positif
Oct-28;Tu Ari;Berapa kuota tak habisin dalam sebulan  oiya kemarin pas 6 monthversary by. U kaget jga sih dapet kuota gratis  dan juga ini kartu emang #SemuanyaSemaunya karena di aplikasi nya kita bisa milih mau paket berapa gb dan mau berapa hari kita makenya widih tu trobosan yang cakep dah;positif
Oct-28;HogwiXxx;#AnakbyU #SemuanyaSemaunya Nindy kenapa sih byu bikin aku secandu itu? Setelah nyobain yang tanpa batas aku jadi ketagihan gitu nin  gimana engga orang cocok banget buat aku yang boros kena kuota.;negatif
Oct-28;𝐓𝐚𝐬.;-dan langsung pesen 2 wkwk. Karna dulu blm ada di ind*maret  jd mesennya sama kurir. Kaget dong nyampenya ternyata cepet ( 2 hari lgsg sampe tanpa tersesat ). Pas mau aktifin kartunya  emg masih bingung dan ga ngerti untung customer servicenya baik bgt da;negatif
Oct-28;Mas Abdul;Pas banget kuota utama pagi 1 digit aja. Ntar malem auto dah.;netral
Oct-28;akuu;Enaknya jadi #AnakbyU itu nomornya milih sendiri  kuotanya bisa milih sendiri sesuai kebutuhan  apalagi bisa nambah topping #SemuanyaSemaunya .Internetan lancar aja tanpa mikir kuota habis. Serunya lagi selalu ada promo dan reward dari by.U  #AnakbyU #SemuanyaSemaunya;positif
Oct-28;영;#AnakbyU #SemuanyaSemaunya SEJAK 1 JANUARI 2020. sudah menjadi anak by.u.. Gatau knp pas ada iklannya gitu langsung donlod app  beli paketan dan pake sampe sekarang. Sejauh ini nyaman bgt mo menangessss.. Setiap anniv di rayain bagi² kuota gretong bnyk pilihan dt & toping;positif
Oct-28;𝐓𝐚𝐬.;Nikmatnya jadi #AnakbyU ? Ga perlu diraguin deh  emg nikmat bgt ga ngerti lagi Bahagiaaaaa bgt akhirnya nemu provider yang ngertiin aku. Awalnya tau byu dari iklan di ig (kalo ga salah  dah lupa karna dah hampir setahun make). Trus iseng aja nyoba mesen byu-;netral
Oct-28;RangerMerah;Jadi #AnakbyU seneng bgt  alasan pertama sih karena harus kuliah daring  ketemu byU nyaman bgt lah unlimited nya gak bikin pusingin kuota  topping nya juga banyak banget murah lagi :) apalagi bisa #SemuanyaSemaunya keren deh byU;positif
Oct-28;muhisyamku;Masalahnya udh kagok beli paket sabulaneun ;netral
Oct-28;Asnah;Nikmatnya jadi #AnakbyU  Ya karna kuota lebih murah dibanding temen temen yg lain apalagi untuk daerah Papua yang terkenal MAHAL BANGET KUOTA INTERNETNYA.  Ditambah ada pilihan kuota #semuanyasemaunya  wkwk aku bisa sesuka suknya bikin kuota internet semau aku! Lovee pokoknya;netral
Oct-28;ScreamDay;Asyiknya jadi #AnakbyU  kita bisa nentuin kuota yg mau dipakai/dibeli. Dan bisa maksa Nindy untuk menuhi permintaan kuota yg akan kita pakai. ByU ngerti kebutuhan kuota anak millenial.;negatif
Oct-28;Panggil indy aja deh;Cek dm min;netral
Oct-28;Umi Kholifah;pake unlimitid buat donlod drama korea hehe;negatif
Oct-28;Nam Do San 남도산;Halah min  aku baru aja beli paket yg biasa  eh keluar promooo ini. Sedih;negatif
Oct-28;boo;nikmatnya jadi #AnakbyU tuh ya aku udah pake dari bulan april sampe hari ini tapi kartunya gak pernah mati. cocok banget juga kalo mau keluar tp cuma perlu kuota harian gitu. terus pas kemarin lagi gak tinggal dirumah  aku pake yg unlimited 30hari stabil banget sinyalnya!!;negatif
Oct-28;Diqoh Ssi;Asiik ada promo 50Gb cuma 100k siap di coba niih ;negatif
Oct-28;tamalaki;Enaknya jadi #AnakbyU itu pilihan kouta dan toppingnya banyak  pokoknya #SemuanyaSemaunya deh! alternatif metode pembayarannya juga banyak jadi memudahkan banget apalagi kalau kouta abis ditengah malam! Jadi gabikin worry! byU juga sering ngasih bonus kouta juga! Sukak bgt deh!;positif
Oct-28;rendanggg;Jadi #AnakbyU dapet kuota kayak unlimited coba  gw pengguna dari HUP dari masih beta ni dapet paket yg luar biasa lah pokoknya dan masih ada sampe skrg memang @byu_id terdebes tadi nya beli kuota sebulan hampir 40rb cuman dapet 5 GB itu aja di bagi bagi ke kuota games juga mntbla;negatif
Oct-28;V⁷;Ah  jangan lupa. Jadi  #AnakbyU dikasih seneng mulu. Ada aja promo  terus belum lagi kuota anniversary. Parah sih itu berguna banget kalau lagi gak ada duit wkwk. Intinya  #SemuanyaSemaunya banget pakai by.U!;negatif
Oct-28;ras || free tag TO;nikmatnya jadi #AnakbyU tuh harga kuotanya murce bgt pas sama uang ku yg ga seberapa ini haha. terus by.U banyak promo jadi makin sukaaa;positif
Oct-28;// fahriza;Jadi aku udah hampir 6 bulan pake byU. Pertama kali tau agak skeptis si karena beneran ga yaa ni provider gada acara pembagian kuota gitu. Tapi setelah nyoba pake emang beneran gada tuh kuota dibagi-bagi  sinyalnya stabil banget  & yang paling penting terjangkau;positif
Oct-28;Tik!;Btw itu dimana ya ? Toping apa kok saya gada huhu;negatif
Oct-28;Iqbaaaaaaal;Jadi #AnakbyU itu ga perlu mikirin harga kuota internet sinyal lemot dan susahnya kalau mau isi pulsa/kuota internet.kalau mau isi pulsa/kuota cukup buka aplikasinya semua sudah tersedia dalam 1 aplikasi yang dapat memudahkan kita dan yang pasti harganya itu sangat terjangkau;negatif
Oct-28;ssssss;Awalnya mau jadi #AnakbyU itu pas bilang sama doi biar nomornya bisa pilih gitu dan paketnya juga #SemuanyaSemaunya dikabulin sama doi akhirnya langsung pesen saat itu juga 2 kartu!! Pas di aktivasi dan cobain paketnya bener2 deh langsung jatuh cintaaaaaa jadi #AnakbyU ;negatif
Oct-28;Zakiah;Hai @byu_id seru banget pasti  ngga pake ngadat  irit  murah. Pilihan paketnya banyak anteng banget jadi #AnakbyU;positif
Oct-28;Hoam;Pokoknya merakyat lah  mendengarkan curahan rakyat #AnakbyU;netral
Oct-28;Tik!;Niqmadnya #AnakbyU kalo tiap bulan dpt gratisan kuota.. ya minimal 10gb lah min:)  Jdi lengkap deh sinyal lanjay  gratisannya ga main2 ;netral
Oct-28;Dika Andri Pradana;Nggak kaleng-kaleng deh. Yang namanya bikin nyaman emang beneran nyaman. Indihome lewat kali ah ini min @byu_id Nikmat mana yang kau dustakan #AnakbyU;positif
Oct-28;Gusfina;Cobain dulu ni kak yg 50gb 100k  murah ini lg;positif
Oct-28;マルディニニコ13;Nikmatnya jadi #AnakbyU versi gue;netral
Oct-28;Adi Suantara;yahhh pilih kasih dunk  dan males juga kalau kudu buat Email lain. haha  makasie tapi infonya ya Mbak :D;positif
Oct-28;afni putri;punya kuota 50GB 100k nih;netral
Oct-28;V⁷;monmaap kaka  itu toppingnya kaya udah mau nyerbu netizen aja;netral
Oct-28;Smeagul;Udah gitu telkomsel gak ada paketan topping nya  Makin boros kuota   saya ada dikampung dan sinyal paling kenceng cuman telkomsel  Akhirnya gua direcomendasiin sama temen gua buat pake kartu by.u dan bener pisan   semua jadi irit   sebulan pengeluaran buat paketan gak sampe 200k;negatif
Oct-28;Bima Chandra;Yang kurang dari @byu_id tuh kalo buat nge game pingnya loncat²  #AnakbyU;negatif
Oct-28;Yudhis Setiawan;ya kalo buat sosmed si ok   tp kalo buat game tuh kurang;negatif
Oct-28;Smeagul;Saya baru jadi pengguna by.u belom ada satu bulan ini   sebelum nya saya pengguna telkomsel kurang lebih 4 tahun   telkomsel paketan nya mahal mahal   ditambah sekarang ini kuliah online paketan telkomsel gak cukup 100k buat sebulan...  Paling 10 hari juga udah abis...;negatif
Oct-28;Yudhis Setiawan;main game aja sinyalnya kuning sekarang;netral
Oct-28;Obby;KONTOL KUOTA GRATIS TAEK  SINYAL SELALU RTO TIBA TIBA BANGSAT;positif
Oct-28;ojom;nikmatnya jadi #AnakbyU itu... harga paketnya? cocok di dompet mahasiswa  kuotanya kalian bs pilih semaunya  jaringan? gausah ditanya  tsel punya. pokonya dr gue ga byk cerita deh  kalo mau ngerasain nikmatnya jadi #AnakbyU lsg aja pesen simcardnya & nikmati #SemuanyaSemaunya ;positif
Oct-28;lek kri;Enaknya jadi #AnakbyU saat kondisi akhir bulan yg lagi butuh butuhnya kuota tapi kantong lg kering bisa beli kuota toping #semuanyasemaunya  contoh nih lg kepepet pengen chattingan / twitter tinggal keluarin uang 10k doang udh dapet toping wa & twitter kalopun awal bulan mau beli;negatif
Oct-28;jihoonieee♡;sumpah gak nyesel ganti ke provider by.U dulu kalau pakai kartu lain di tempat aku kalau mau ke pantai ataupun mati lampu gak ada signal tapi setelah pakai by.U signal nya lancar terus  ada dimana2. aku langsung ngeracunin temen aku buat pake by.U #AnakbyU #semuanyasemaunya;negatif
Oct-28;;Nikmatnya jadi #AnakbyU 11 bulan lalu aku menjadi pengguna baru by.u  udh aku cap by.u ini sebagai sim card kekinian yang anak muda sekarang butuhin  ditambah di by.u ini keinginanku bisa terwujud dmn aku bisa sesuka hati milih toping semauku dengan harga pas dianak kuliahan gini;positif
Oct-28;tika;Masa iya aktifin paket dua²nya ;netral
Oct-28;ً;@byu_id min ini kenapa gabisa internetan dari semalem?;negatif
Oct-28;andikadwisptr_;Gapake nanti nanti buat Pake kartu ini! Beneran Sukak dongg  unlimited beneran unlimited ga ada batesan batesannyaa sesuka hati mau kaya mana lancar jayaaa pokonyaa Luvluv pokonya #AnakbyU #semuanyasemaunya;netral
Oct-28;oooo;Nikmatnya jadi #AnakbyU pokonya nikmat bgt isi pulsa tinggal top up alias mager keluar#SemuanyaSemaunya;positif
Oct-28;Ituwwwww;Nikmatnya Jadi  #AnakbyU adalah bisa pilih yang kita mau  selalu ada selalu  bisa request sesuai yang kita butuh. Yang ga kalah penting sinyalnya sama kualitas dijamin ok ketimbang prevorder lain. bisa pilih topping/kouta aplikasi sesuai yg dimau #semuanyasemaunya;negatif
Oct-28;Dattebayo ;Jadi #AnakbyU tu bisa lbh berkelas ketika di tongkrongan  pake paket yg lebih aman jaya ga perlu takut kuota habis.Berasa pke wifi tapi bisa dibawa kemana mana  terlebih dibawa ke plosok hutan  jaringan tetep nongol. #semuanyasemaunya provider digital terbaik;positif
Oct-28;harriss;Enaknya jadi #AnakbyU  Paket internetnya cocok buat milenial banget deh  mulai dari paket tanpa batasan kuota hingga paket yg bebas atur sendiri semaunya  gapernah kecewa deh sama @byu_id terutama Nindy yg selalu dengerin suara pelanggannya  #semuanyasemaunya;negatif
Oct-28;Muhammad Subakti;Waktunya ganti ke provider lain udah parah sinyal;negatif
Oct-28;Salazar Slytherine;Enak banget pake @byu_id   paketanya banyak pilihan sesuai kebutuhan ditambah lagi ada kuota anniversary gtu. Sebagai #AnakbyU ngerasa fleksibel dan mudah. XD;positif
Oct-28;AWAAPRIL;Bagusan yang ini bro  50GB 100K buruan beli.;negatif
Oct-28;Aiiiii;Mauu yakali enggaa;netral
Oct-28;yune kho;masa sih lemot? aku kok pakai lancar2 aja kok ka  streaming bebas tanpa ngelag.. udah lancar murah lagi. apalagi promo long wiken nya kak. 50gb cuma 100k doang. murah abis;negatif
Oct-28;yunita dh;sinyalnya byU oke kok kak.. masa sih ga bisa? coba deh pakai sendirian kak.. jangan dipakai rame2..;netral
Oct-28;Roy Girsang ;Nikmatnya jadi #AnakbyU itu bisa nonton serial favorite di netflix dengan lancar jaya tanpa takut kehabisan kuota karena #SemuanyaSemaunya dengan paket unlimited 2 Mbps yang bikin makin aman jaya ;netral
Oct-28;Ayu;Ayo yg belum pake byu segera pakai byu. #AnakbyU #semuanyasemaunya;netral
Oct-28;Zalfa Harosta;Seru bgttt... Harganya murmer tapi bisa internetan seperti biasanya..... Sepuasnya....;positif
